MOVIE_NAME,GENRE,RATINGS,VOTING_COUNTS,DURATION
Bangkok Breaking: Heaven and Hell,CRIME,5.8,691.0,146
The Waterboyz,CRIME,8.0,89.0,89
The Park Maniac,CRIME,4.8,1600.0,103
Rautu Ka Raaz,CRIME,6.3,2000.0,114
Bodiless,CRIME,5.7,1000.0,90
Bastar: The Naxal Story,CRIME,6.4,3300.0,124
Dirty Money,CRIME,5.6,162.0,100
The Truth vs. Alex Jones,CRIME,7.5,3000.0,121
Svemu dodje kraj,CRIME,6.4,352.0,89
Midnight Taxi,CRIME,5.2,110.0,97
The Birds Who Fear Death,CRIME,9.2,73.0,102
Mani nude,CRIME,6.5,20.0,84
Yevam,CRIME,5.8,1600.0,123
The Hostage,CRIME,5.4,12.0,87
ChiefsAholic: A Wolf in Chiefs Clothing,CRIME,6.2,394.0,121
"MoviePass, MovieCrash",CRIME,6.7,2800.0,96
Sattam En Kaiyil,CRIME,7.9,2300.0,124
Krista,CRIME,5.7,53.0,58
Unspoken,CRIME,8.2,47.0,120
Conquer: Lahad Datu,CRIME,6.6,535.0,120
Harom Hara,CRIME,6.6,3100.0,154
Go for Broke,CRIME,5.7,283.0,115
(Pri)sons,CRIME,5.0,287.0,100
Rats!,CRIME,6.5,150.0,85
"LSD 2: Love, Sex Aur Dhokha 2",CRIME,3.8,2800.0,119
Nirangal Moondru,CRIME,6.1,551.0,122
Gumasthan,CRIME,5.8,535.0,145
Vina: Before 7 Days,CRIME,5.4,603.0,100
The Girl Who Wore Yellow Lace,CRIME,5.2,27.0,82
Peg O' My Heart,CRIME,6.3,158.0,97
Le Mohican,CRIME,7.0,166.0,87
The Final: Attack on Wembley,CRIME,6.3,2500.0,82
Shu Si Yi Bo,CRIME,6.7,37.0,91
Kondal,CRIME,5.3,790.0,147
Drive,CRIME,5.7,350.0,90
Quotation Gang Part 1,CRIME,9.0,25.0,118
Silence 2: The Night Owl Bar Shootout,CRIME,6.2,1900.0,142
Kurukku,CRIME,6.4,537.0,109
Best Man Dead Man,CRIME,8.3,31.0,83
Double or Nothing,CRIME,8.8,17.0,96
Prasanna Vadanam,CRIME,6.6,572.0,146
Papa,CRIME,7.5,340.0,131
Octopus with Broken Arms,CRIME,6.1,307.0,109
Amish Affair,CRIME,5.5,207.0,86
Red,CRIME,4.1,121.0,114
Bhaje Vaayu Vegam,CRIME,6.1,765.0,136
Dhakshina,CRIME,5.4,5200.0,107
Sentimentaaal,CRIME,4.9,990.0,135
Midas,CRIME,4.6,343.0,85
Samandar,CRIME,7.7,140.0,172
Mirza: Part 1 - Joker,CRIME,6.8,242.0,165
PT Sir,CRIME,6.8,1700.0,130
Sons of Rizk 3,CRIME,6.7,1700.0,125
Lady Scorpions,CRIME,3.6,372.0,101
Gangs of Godavari,CRIME,5.0,915.0,165
Operation Raavan,CRIME,7.7,1200.0,147
A Gangster's Kiss,CRIME,4.7,48.0,81
Nasha Jurm Aur Gangsters,CRIME,6.9,2800.0,137
The Experts,CRIME,6.1,297.0,121
The Moon Thieves,CRIME,6.0,268.0,108
Love You to Debt,CRIME,6.2,765.0,135
Nefarious,CRIME,7.2,57.0,85
Killer Babes,CRIME,3.5,290.0,94
Nahir,CRIME,4.7,1100.0,122
Mathu Vadalara 2,CRIME,7.0,1700.0,139
The Infallibles,CRIME,4.8,769.0,99
Andhagan,CRIME,6.6,1200.0,142
Bars,CRIME,5.8,24.0,135
Dengeler,CRIME,5.2,244.0,123
Guess Who,CRIME,4.8,370.0,93
Scopophobia,CRIME,5.6,64.0,100
Priyo Maloti,CRIME,6.8,202.0,119
Satyabhama,CRIME,5.9,1600.0,132
DNA,CRIME,5.1,212.0,156
Desperado,CRIME,6.0,149.0,100
The Seven Sorrows of Mary,CRIME,6.7,36.0,98
Baby Assassins: Nice Days,CRIME,7.3,330.0,103
Killerwood,CRIME,7.1,36.0,84
Filthy Animals,CRIME,6.9,103.0,96
They Turned Us Into Killers,CRIME,2.7,259.0,86
Yalakunni,CRIME,8.8,167.0,135
9 Windows,CRIME,3.7,320.0,82
Murder and Cocktails,CRIME,3.9,368.0,88
The Actor,CRIME,3.4,737.0,128
Miséria,CRIME,4.2,106.0,99
The Shakedown,CRIME,5.0,309.0,104
Silver Star,CRIME,7.1,16.0,102
Saindhav,CRIME,5.1,1600.0,138
Blackia 2,CRIME,6.0,127.0,132
Final Heist,CRIME,4.3,155.0,83
"Milk, Rice, and the Blood",CRIME,5.2,134.0,45
Jersey Bred,CRIME,4.6,75.0,92
Prepare to Die,CRIME,4.5,242.0,93
Swing Bout,CRIME,8.5,179.0,90
Wannabe,CRIME,4.5,131.0,102
The Heist,CRIME,6.9,2000.0,120
Where Is Gilgamesh?,CRIME,9.0,624.0,90
Bheema,CRIME,5.8,961.0,148
Kaliyugam Pattanamlo,CRIME,6.6,2200.0,150
Plea,CRIME,7.2,24.0,88
Ballistic,CRIME,2.2,164.0,95
Chris Brown: A History of Violence,CRIME,5.4,325.0,82
Oru Nodi,CRIME,6.7,507.0,128
The Epidemic,CRIME,5.9,71.0,95
Zebra,CRIME,7.2,3200.0,164
Dandupalayam,CRIME,5.5,1200.0,137
Young Lion of the West,CRIME,5.2,108.0,93
"Rajagunj: Pooja, Sir",CRIME,6.1,761.0,115
Road to Terzetto,CRIME,7.7,62.0,96
The Legend of the Vagabond Queen of Lagos,CRIME,7.8,38.0,100
"Hemet, or the Landlady Don't Drink Tea",CRIME,4.4,89.0,89
RapeD,CRIME,7.1,29.0,105
Dead Man,CRIME,5.1,215.0,109
Shivam Bhaje,CRIME,7.9,3000.0,121
Plastic Guns,CRIME,6.3,653.0,95
Hit List,CRIME,5.5,315.0,125
A Brothers Bond,CRIME,4.8,48.0,103
Cursed in Baja,CRIME,6.4,28.0,80
Second Life,CRIME,6.7,56.0,105
Io e te dobbiamo parlare,CRIME,4.2,282.0,95
Fyre Rises,CRIME,6.4,324.0,110
The Mick and the Trick,CRIME,4.9,77.0,96
Gde nashi dengi?,CRIME,5.9,111.0,76
Ghost Killer,CRIME,7.0,80.0,105
What Happens in Miami,CRIME,4.2,221.0,90
S.I.T,CRIME,6.7,2300.0,110
The Troll Hunter,CRIME,8.4,8.0,82
Texas Twister,CRIME,2.5,160.0,88
The Deal,CRIME,8.9,28.0,130
Kiss of the Con Queen,CRIME,7.3,31.0,117
Passages of Nexus,CRIME,5.3,305.0,108
Una ballena,CRIME,6.1,101.0,108
Breaking the Silence: The Maria Soledad Case,CRIME,6.3,531.0,95
The Star City Murders,CRIME,4.1,144.0,79
Hustlers Take All,CRIME,5.5,83.0,106
Muroi Shinji: Yaburezaru Mono,CRIME,6.9,16.0,115
Take Good Care,CRIME,6.4,5.0,101
Formed Police Unit,CRIME,4.5,493.0,120
Pattaya Heat,CRIME,5.6,225.0,117
Tòkunbò,CRIME,3.9,299.0,113
Protein,CRIME,6.4,66.0,100
Tschugger - Der Lätscht Fall,CRIME,8.1,167.0,147
Un homme en fuite,CRIME,5.4,169.0,106
Oppa,CRIME,8.6,48.0,84
RTI,CRIME,5.9,26.0,130
Valley of the Shadow of Death,CRIME,5.3,19.0,84
No Cap,CRIME,5.6,39.0,108
Don't Love,CRIME,7.7,1500.0,177
The Desperate Chase,CRIME,5.6,67.0,110
Supplier Shankara,CRIME,9.3,72.0,163
Reloaded 2,CRIME,7.6,1200.0,45
The Donor,CRIME,9.0,9.0,23
Thankamani,CRIME,4.6,231.0,156
Bond of Justice: Kizuna Part I - Encounter,CRIME,5.6,20.0,92
Silvio,CRIME,3.0,522.0,114
Suspect,CRIME,4.5,86.0,94
Estômago II: O Poderoso Chef,CRIME,5.8,335.0,131
Suspicion,CRIME,3.6,216.0,115
Mudo Kannu,CRIME,6.6,2100.0,100
Beneath the Fold,CRIME,7.3,31.0,80
Døde menn går på ski,CRIME,5.2,329.0,89
The Shadow,CRIME,6.4,274.0,90
Poslednji strelac,CRIME,5.4,264.0,90
Maven,CRIME,7.0,67.0,135
Kingdom Reign,CRIME,8.4,38.0,119
Red Night at Skye's,CRIME,7.0,10.0,82
Blood and Black,CRIME,7.3,1100.0,88
State of Silence,CRIME,6.5,109.0,80
Grey Games,CRIME,8.8,1100.0,121
Chor Dil,CRIME,7.4,38.0,135
One Last Time,CRIME,7.0,15.0,82
Raavsaheb,CRIME,7.9,10.0,138
Kiyma: Orman Kanunlari,CRIME,3.9,40.0,81
Marine Drive,CRIME,9.5,50.0,105
The Texas Cheerleader Murder Plot,CRIME,5.0,303.0,100
Unknown Caller,CRIME,7.0,29.0,63
Vares X,CRIME,3.7,125.0,85
Castillo,CRIME,8.1,33.0,128
Chitram Choodara,CRIME,4.5,15.0,127
Nico,CRIME,8.3,47.0,109
Hovering Blade,CRIME,6.1,236.0,107
Bury Him,CRIME,6.8,15.0,88
Overdose,CRIME,9.0,55.0,135
Bozji gnjev,CRIME,7.2,59.0,111
Secret Home,CRIME,8.3,148.0,117
The Worst Man in London,CRIME,5.7,149.0,127
Real Estate Sisters,CRIME,4.4,30.0,84
Jamalinte Punjiri,CRIME,9.2,165.0,138
Dickweed,CRIME,7.1,37.0,90
Dream Team,CRIME,5.0,64.0,91
Shadows of Betrayal: Chronicles of Ian Blair,CRIME,7.3,13.0,65
Gam Gam Ganesha,CRIME,5.3,315.0,140
Thirumbipaar,CRIME,6.1,241.0,101
Vojna policajtov,CRIME,6.5,343.0,150
Rebel,CRIME,3.2,66.0,100
Tiger Wolf Rabbit,CRIME,6.2,523.0,126
Metamorfosi dell'essere,CRIME,7.1,88.0,105
Niyathi,CRIME,6.8,173.0,113
Rob N Roll,CRIME,6.1,1500.0,98
G - 21 scener från Gottsunda,CRIME,7.0,191.0,80
Gold Boy,CRIME,6.5,140.0,129
Brattt,CRIME,4.7,68.0,117
Piano Love,CRIME,5.8,15.0,96
Lorry Chapter-1,CRIME,5.7,2400.0,183
Sinful Lies,CRIME,6.7,8.0,65
The Unwavering Brotherhood,CRIME,5.3,83.0,94
The Murder of Sandra Rivett,CRIME,6.3,147.0,90
Murder in a Teacup,CRIME,6.3,150.0,93
Money No Enough 3,CRIME,6.0,265.0,138
Con Queens,CRIME,6.3,21.0,80
Aranam,CRIME,7.5,403.0,127
Meitantei Conan Bâsasu Kaitô Kiddo,CRIME,6.1,169.0,81
Villain - Life of a Gangster,CRIME,8.7,162.0,141
Snowstorm,CRIME,4.5,6.0,91
Martingale,CRIME,5.3,105.0,103
Landkrimi: Steirergift,CRIME,6.4,73.0,90
My Home Hero the Movie,CRIME,6.6,10.0,117
Kala Ratri,CRIME,6.8,15.0,122
Vivekam,CRIME,8.2,309.0,104
Dark Deceptions,CRIME,6.2,36.0,82
Remember Us,CRIME,6.2,40.0,96
Buenas noches,CRIME,6.5,13.0,91
Chameleon,CRIME,5.7,32.0,133
Porch Pirates,CRIME,5.0,104.0,107
The Housewife and the Hustler 2: The Reckoning,CRIME,6.5,44.0,94
Jog 101,CRIME,6.6,497.0,107
Anyone Else But Me,CRIME,7.0,156.0,95
Wieczór kawalerski,CRIME,4.8,437.0,85
Haunting Trophies,CRIME,7.7,67.0,150
The Hole Story,CRIME,7.8,6.0,87
Illusions for Sale: The Rise and Fall of Generation Zoe,CRIME,6.2,654.0,107
Abudeka Is Back,CRIME,5.3,40.0,120
The Victims,CRIME,5.8,88.0,99
Chithini,CRIME,5.8,550.0,151
Raktaksha,CRIME,8.1,1400.0,118
Blood Dried Hands,CRIME,6.1,158.0,115
Kokuhaku Confession,CRIME,5.6,156.0,74
La mort viendra,CRIME,6.0,42.0,101
Pathological: The Lies of Joran van der Sloot,CRIME,6.5,349.0,93
AK47,CRIME,7.2,15.0,146
Angry Squad: Civil Servants & Seven Swindlers,CRIME,7.5,61.0,120
Dream Lock,CRIME,8.1,23.0,100
Hain,CRIME,2.9,49.0,95
Housekeeping,CRIME,6.0,41.0,98
The Bottom Line,CRIME,6.7,13.0,107
Routa,CRIME,6.4,33.0,127
Vallavan Vaguthadhada,CRIME,6.6,58.0,104
Maloney - Die ersten drei haarsträubenden Fälle,CRIME,6.7,78.0,98
Crime Reel,CRIME,7.5,141.0,111
Mukhya Gamanika,CRIME,8.5,2100.0,125
Lipstick,CRIME,6.4,29.0,145
CHAAW: Chapter 3 - Christmas Time Is Here,CRIME,7.9,476.0,72
Valleyheart,CRIME,8.8,37.0,98
Passagrana,CRIME,6.4,136.0,100
Laandhar,CRIME,4.1,97.0,117
First Rites,CRIME,6.0,6.0,114
Common Sense,CRIME,2.7,20.0,68
Lipstick on the Glass,CRIME,4.1,13.0,116
Sharma & Ambani,CRIME,9.1,184.0,104
Common Creed: Trafficking,CRIME,5.9,11.0,106
Insurance Jimmy,CRIME,6.5,150.0,110
Break War,CRIME,2.7,17.0,86
Charlotte Link - Ohne Schuld,CRIME,5.5,41.0,89
Jalandhara,CRIME,9.2,546.0,110
Holiday Hold-Up,CRIME,5.6,71.0,89
Walk the Line,CRIME,5.5,96.0,115
Tiempo de Pagar,CRIME,7.2,50.0,63
Vergüenza,CRIME,6.9,25.0,103
Theppa Samudram,CRIME,7.4,1600.0,133
4N6,CRIME,9.6,62.0,117
Shina,CRIME,7.5,7.0,98
Hocus Focus,CRIME,7.9,20.0,85
The Stix,CRIME,7.5,36.0,123
Searching for Amani,CRIME,7.9,33.0,80
Siragan,CRIME,7.0,153.0,130
Salvajes,CRIME,5.6,60.0,90
Jaspal,CRIME,7.4,30.0,106
Whatever It Takes,CRIME,8.3,14.0,93
Bigul,CRIME,7.5,57.0,144
Guxim,CRIME,7.2,37.0,75
Above the Trees,CRIME,6.5,14.0,125
Rhino Man,CRIME,8.8,41.0,96
Nero,CRIME,7.4,5.0,105
Pepe,CRIME,5.0,493.0,126
Gossip to Die For,CRIME,5.2,84.0,94
The Burned Hand,CRIME,8.0,12.0,85
Below the Rim,CRIME,5.0,16.0,89
Die Bloedhonde,CRIME,6.4,11.0,97
The Good Loan Sharks,CRIME,5.0,75.0,122
Bunny & Clive,CRIME,2.4,28.0,76
Lesní vrah,CRIME,4.2,80.0,78
Who Do You Trust?,CRIME,3.5,42.0,96
Game Over,CRIME,5.7,20.0,74
Opportunity,CRIME,8.9,91.0,96
Jama,CRIME,6.3,16.0,71
Los Justos,CRIME,6.4,74.0,79
A Place Under the Sun,CRIME,9.2,35.0,110
Orah,CRIME,7.1,22.0,95
Vrutos,CRIME,8.4,9.0,100
7vens Law,CRIME,9.3,20.0,68
Nastupit leto,CRIME,6.0,43.0,94
A Reel Heist,CRIME,5.2,58.0,116
Raja Rani,CRIME,9.3,101.0,134
The Bodyguard,CRIME,6.6,32.0,87
Abnormal: Buas,CRIME,5.6,26.0,90
Aaro,CRIME,4.4,13.0,120
The Bitter Sugar,CRIME,6.8,9.0,92
The London Underground Killer,CRIME,4.7,93.0,91
The Dealer,CRIME,8.2,12.0,120
Cravings,CRIME,1.7,13.0,155
Black Girl Fatal,CRIME,8.3,8.0,122
Gull Lake Vice II: The Delusion Continues,CRIME,8.2,17.0,58
Historias invisibles,CRIME,6.4,29.0,110
Welcome to the Game,CRIME,5.9,65.0,90
Nelma Kodama: The Queen of Dirty Money,CRIME,5.5,186.0,94
Minnesota v. We the People,CRIME,9.2,5.0,55
ONENESS,CRIME,9.4,20.0,115
Three Old Boys,CRIME,4.8,98.0,108
Cafe 404,CRIME,7.4,41.0,93
The AI Dharma Story,CRIME,1.8,1100.0,89
Paarijathaparvam,CRIME,6.2,2300.0,133
"Compa, me gusta su vieja",CRIME,5.8,23.0,86
The Kills,CRIME,8.8,9.0,70
"Fallen Leaves, Broken Lighters",CRIME,7.7,8.0,96
Dheera Samrat,CRIME,9.8,99.0,123
5D,CRIME,8.2,578.0,129
Nietzsche's Umbrella,CRIME,8.7,21.0,86
Blue Christmas,CRIME,5.8,21.0,79
SMB-plush presents trick or death,CRIME,8.0,17.0,120
Rangeli,CRIME,3.4,107.0,140
Downfall of the Crypto King (theatrical feature),CRIME,6.3,29.0,90
Kenda,CRIME,8.9,21.0,135
Atlanta 10.02,CRIME,5.8,16.0,45
Conviction,CRIME,7.0,40.0,97
Thirsty for Likes,CRIME,4.1,38.0,46
Untouchable,CRIME,4.5,89.0,112
Leha,CRIME,2.3,42.0,98
Malam Pertobatan,CRIME,6.7,14.0,81
Ugravatara,CRIME,8.0,553.0,122
Killcon,CRIME,9.5,14.0,31
Thozhar Che Guevara,CRIME,5.1,37.0,120
Dark World,CRIME,4.8,15.0,135
Full Clip for a Snitch,CRIME,3.6,19.0,75
Pinnil Oral,CRIME,6.0,113.0,127
Rancor,CRIME,6.8,35.0,83
Myall Creek Day of Justice,CRIME,6.4,17.0,78
Diari de la meva sextorsió,CRIME,6.5,54.0,64
Agontuk,CRIME,5.3,24.0,125
Abduction Chronicles,CRIME,8.6,37.0,126
Sangharshana,CRIME,7.3,1600.0,102
A Frozen Rage,CRIME,5.3,48.0,115
Chacaleria,CRIME,8.1,420.0,116
Gally Gang Stars,CRIME,9.0,2000.0,157
Novyy god v Beryozovke,CRIME,7.1,99.0,94
Muzhskoe slovo,CRIME,6.5,463.0,94
The Real Story of January 6: Part 2 - The Long Road Home,CRIME,6.2,29.0,90
Jimmy's Friends,CRIME,7.1,13.0,94
Detroit Ransom,CRIME,6.8,11.0,76
A Valentine's Day,CRIME,8.4,9.0,126
Runnin' from Wolves,CRIME,7.2,10.0,133
"Bullets, Brothers and Blood",CRIME,7.8,15.0,85
Pink Butterfly,CRIME,5.7,56.0,109
Who Killed Angel Adams?,CRIME,6.4,25.0,76
Dead Name,CRIME,9.0,11.0,84
No Loose Ends,CRIME,6.7,9.0,68
Give Me a Ride,CRIME,5.1,17.0,102
Blitz,CRIME,7.2,9.0,6
Vengeful,CRIME,6.1,18.0,100
